"sample_ID","scientific_name_original","family_MG","scientific_name_WFO","scientific_name_authorship_WFO","family_WFO","latitude","longitude","subregion","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","lwc","succulence","ldmc","lwr","twig_fwc","quality_flag"
"807_8_htr_HKM","Nenax cinerea","Rubiaceae","Nenax cinerea","(Thunb.) Puff","Rubiaceae",-31.58921,19.84692,"htr","1",2014-08-07,"HKM",8,"45",2.49,0.49,0.1,0.15,0.537,0.097,0.046,0.482,0.305,184.738955823293,1.10869565217391,389.558232931727,0.474226804123711,4.9,0.580327868852459,""
"807_8_htr_HKM","Nenax cinerea","Rubiaceae","Nenax cinerea","(Thunb.) Puff","Rubiaceae",-31.58921,19.84692,"htr","4",2014-08-07,"HKM",8,"50",2.84,0.29,0.18,0.25,0.54,0.112,0.051,0.616,0.365,179.577464788732,1.19607843137255,394.366197183099,0.455357142857143,1.61111111111111,0.687671232876712,""
"807_8_htr_HKM","Nenax cinerea","Rubiaceae","Nenax cinerea","(Thunb.) Puff","Rubiaceae",-31.58921,19.84692,"htr","3",2014-08-07,"HKM",8,"45",2.48,0.51,0.09,0.11,0.573,0.096,0.043,1.124,0.676,173.387096774194,1.23255813953488,387.096774193548,0.447916666666667,5.66666666666667,0.662721893491124,""
"807_8_htr_HKM","Nenax cinerea","Rubiaceae","Nenax cinerea","(Thunb.) Puff","Rubiaceae",-31.58921,19.84692,"htr","5",2014-08-07,"HKM",8,"50",2.36,0.27,0.15,0.17,0.533,0.104,0.048,0.385,0.246,203.389830508475,1.16666666666667,440.677966101695,0.461538461538462,1.8,0.565040650406504,""
"807_9_htr_HKM","Osteospermum incanum subsp. incanum",NA,"Chrysanthemoides incana","(Burm.f.) Norl.","Asteraceae",-31.58939,19.85697,"htr","3",2014-08-07,"HKM",9,"8",5.74,6.9,0.8,1.8,0.617,0.333,0.129,0.714,0.361,224.738675958188,1.58139534883721,580.1393728223,0.387387387387387,8.625,0.977839335180055,""
"807_9_htr_HKM","Osteospermum incanum subsp. incanum",NA,"Chrysanthemoides incana","(Burm.f.) Norl.","Asteraceae",-31.58939,19.85697,"htr","4",2014-08-07,"HKM",9,"8",2.9,3.9,0.7,1.5,0.657,0.193,0.078,0.586,0.282,268.965517241379,1.47435897435897,665.51724137931,0.404145077720207,5.57142857142857,1.07801418439716,""
"807_9_htr_HKM","Osteospermum incanum subsp. incanum",NA,"Chrysanthemoides incana","(Burm.f.) Norl.","Asteraceae",-31.58939,19.85697,"htr","5",2014-08-07,"HKM",9,"8",4.42,1.8,0.4,0.6,0.583,0.278,0.112,0.303,0.146,253.393665158371,1.48214285714286,628.9592760181,0.402877697841727,4.5,1.07534246575342,""
"807_9_htr_HKM","Osteospermum incanum subsp. incanum",NA,"Chrysanthemoides incana","(Burm.f.) Norl.","Asteraceae",-31.58939,19.85697,"htr","1",2014-08-07,"HKM",9,"5",3.6,2,0.4,0.7,0.686,0.243,0.078,0.55,0.254,216.666666666667,2.11538461538461,675,0.320987654320988,5,1.16535433070866,""
"807_9_htr_HKM","Osteospermum incanum subsp. incanum",NA,"Chrysanthemoides incana","(Burm.f.) Norl.","Asteraceae",-31.58939,19.85697,"htr","2",2014-08-07,"HKM",9,"5",3.17,1.8,0.3,0.5,0.62,0.218,0.064,0.72,0.34,201.892744479495,2.40625,687.697160883281,0.293577981651376,6,1.11764705882353,""
"811_1_htr_HKM","Babiana truncata",NA,"Babiana flabellifolia","Harv. ex Klatt","Iridaceae",-31.45015,19.77626,"htr","1",2014-08-11,"HKM",1,"4",5.14,2.3,0.7,1.2,0.372,0.23,0.073,0.362,NA,142.023346303502,2.15068493150685,447.470817120623,0.317391304347826,3.28571428571429,NA,""
"811_1_htr_HKM","Babiana truncata",NA,"Babiana flabellifolia","Harv. ex Klatt","Iridaceae",-31.45015,19.77626,"htr","3",2014-08-11,"HKM",1,"4",12.39,4,0.7,1.4,0.329,0.439,0.154,0.308,0.058,124.293785310734,1.85064935064935,354.317998385795,0.350797266514806,5.71428571428571,4.31034482758621,""
"811_1_htr_HKM","Babiana truncata",NA,"Babiana flabellifolia","Harv. ex Klatt","Iridaceae",-31.45015,19.77626,"htr","5",2014-08-11,"HKM",1,"5",9.03,2.9,0.7,1,0.301,0.27,0.099,0.109,0.022,109.634551495017,1.72727272727273,299.003322259136,0.366666666666667,4.14285714285714,3.95454545454545,""
"811_1_htr_HKM","Babiana truncata",NA,"Babiana flabellifolia","Harv. ex Klatt","Iridaceae",-31.45015,19.77626,"htr","4",2014-08-11,"HKM",1,"5",7.12,2.8,0.7,1,0.317,0.172,0.061,0.341,0.067,85.6741573033708,1.81967213114754,241.573033707865,0.354651162790698,4,4.08955223880597,""
"811_1_htr_HKM","Babiana truncata",NA,"Babiana flabellifolia","Harv. ex Klatt","Iridaceae",-31.45015,19.77626,"htr","2",2014-08-11,"HKM",1,"4",14.41,3.6,1.1,1.7,0.408,0.638,0.228,0.488,0.079,158.22345593338,1.79824561403509,442.748091603053,0.357366771159875,3.27272727272727,5.17721518987342,""
"811_10_htr_HKM","Anisodontea triloba","Malvaceae","Anisodontea triloba","(Thunb.) D.M.Bates","Malvaceae",-31.41529,19.77823,"htr","4",2014-08-11,"HKM",10,"5",4.14,1.4,0.7,1.3,0.531,0.145,0.07,0.77,0.471,169.082125603865,1.07142857142857,350.24154589372,0.482758620689655,2,0.634819532908705,""
"811_10_htr_HKM","Anisodontea triloba","Malvaceae","Anisodontea triloba","(Thunb.) D.M.Bates","Malvaceae",-31.41529,19.77823,"htr","5",2014-08-11,"HKM",10,"5",3.24,1,0.8,1.1,0.555,0.127,0.063,1.385,0.855,194.444444444444,1.01587301587302,391.975308641975,0.496062992125984,1.25,0.619883040935673,""
"811_10_htr_HKM","Anisodontea triloba","Malvaceae","Anisodontea triloba","(Thunb.) D.M.Bates","Malvaceae",-31.41529,19.77823,"htr","1",2014-08-11,"HKM",10,"6",4.75,1.3,0.5,0.9,0.412,0.146,0.068,0.778,0.46,143.157894736842,1.14705882352941,307.368421052632,0.465753424657534,2.6,0.691304347826087,""
"811_10_htr_HKM","Anisodontea triloba","Malvaceae","Anisodontea triloba","(Thunb.) D.M.Bates","Malvaceae",-31.41529,19.77823,"htr","2",2014-08-11,"HKM",10,"5",7.8,1.5,1,1.8,0.64,0.339,0.169,1.375,0.829,216.666666666667,1.00591715976331,434.615384615385,0.498525073746313,1.5,0.658624849215923,""
"811_10_htr_HKM","Anisodontea triloba","Malvaceae","Anisodontea triloba","(Thunb.) D.M.Bates","Malvaceae",-31.41529,19.77823,"htr","3",2014-08-11,"HKM",10,"5",2.52,0.78,0.69,0.98,0.383,0.079,0.029,0.801,0.448,115.079365079365,1.72413793103448,313.492063492063,0.367088607594937,1.1304347826087,0.787946428571429,""
"811_11_htr_HKM","Dodonaea viscosa var. angustifolia",NA,"Dodonaea viscosa subsp. angustifolia","(L.f.) J.G.West","Sapindaceae",-31.41529,19.77823,"htr","2",2014-08-11,"HKM",11,"5",13.36,6.9,0.4,0.7,0.469,0.466,0.219,0.938,0.612,163.922155688623,1.12785388127854,348.802395209581,0.469957081545064,17.25,0.532679738562091,""
"811_11_htr_HKM","Dodonaea viscosa var. angustifolia",NA,"Dodonaea viscosa subsp. angustifolia","(L.f.) J.G.West","Sapindaceae",-31.41529,19.77823,"htr","3",2014-08-11,"HKM",11,"5",12.7,10.1,0.4,0.6,0.479,NA,NA,NA,NA,NA,NA,NA,NA,25.25,NA,""
"811_11_htr_HKM","Dodonaea viscosa var. angustifolia",NA,"Dodonaea viscosa subsp. angustifolia","(L.f.) J.G.West","Sapindaceae",-31.41529,19.77823,"htr","1",2014-08-11,"HKM",11,"5",8.69,6,0.3,0.4,0.422,0.311,0.146,0.744,0.464,168.00920598389,1.13013698630137,357.882623705409,0.469453376205788,20,0.603448275862069,""
"811_12_htr_HKM","Heliophila crithmifolia","Brassicaceae","Heliophila crithmifolia","Willd.","Brassicaceae",-31.41651,19.7792,"htr","1",2014-08-11,"HKM",12,"9",7.56,4.2,0.2,1.2,1.042,0.386,0.045,0.05,NA,59.5238095238095,7.57777777777778,510.582010582011,0.116580310880829,21,NA,""
"811_12_htr_HKM","Heliophila crithmifolia","Brassicaceae","Heliophila crithmifolia","Willd.","Brassicaceae",-31.41651,19.7792,"htr","2",2014-08-11,"HKM",12,"7",3.69,2.9,0.3,0.6,1.125,0.216,0.023,0.052,0.047,62.3306233062331,8.39130434782609,585.365853658537,0.106481481481481,9.66666666666667,0.106382978723404,""
"811_12_htr_HKM","Heliophila crithmifolia","Brassicaceae","Heliophila crithmifolia","Willd.","Brassicaceae",-31.41651,19.7792,"htr","3",2014-08-11,"HKM",12,"9",3.94,2.5,0.3,0.7,0.853,0.181,0.018,0.038,NA,45.6852791878173,9.05555555555556,459.390862944162,0.0994475138121547,8.33333333333333,NA,""
"811_13_htr_HKM","Polygala myrtifolia","Polygalaceae","Polygala myrtifolia","L.","Polygalaceae",-31.41651,19.7792,"htr","2",2014-08-11,"HKM",13,"10",8.91,2.3,0.4,0.7,0.405,0.307,0.127,0.419,0.248,142.536475869809,1.41732283464567,344.556677890011,0.413680781758958,5.75,0.689516129032258,""
"811_13_htr_HKM","Polygala myrtifolia","Polygalaceae","Polygala myrtifolia","L.","Polygalaceae",-31.41651,19.7792,"htr","1",2014-08-11,"HKM",13,"10",7.41,2.1,0.4,0.6,0.539,0.366,0.165,1.612,0.907,222.672064777328,1.21818181818182,493.927125506073,0.450819672131148,5.25,0.77728776185226,""
"811_13_htr_HKM","Polygala myrtifolia","Polygalaceae","Polygala myrtifolia","L.","Polygalaceae",-31.41651,19.7792,"htr","3",2014-08-11,"HKM",13,"10",5.45,2.1,0.3,0.5,0.557,0.267,0.119,1.276,0.767,218.348623853211,1.2436974789916,489.908256880734,0.445692883895131,7,0.663624511082138,""
"811_14_htr_HKM","Senecio cardaminifolius","Asteraceae","Senecio cardaminifolius","DC.","Asteraceae",-31.41651,19.7792,"htr","2",2014-08-11,"HKM",14,"6",17.89,5.3,0.6,1.5,0.432,0.624,0.083,0.162,NA,46.3946338736724,6.51807228915663,348.798211291224,0.133012820512821,8.83333333333333,NA,""
"811_14_htr_HKM","Senecio cardaminifolius","Asteraceae","Senecio cardaminifolius","DC.","Asteraceae",-31.41651,19.7792,"htr","3",2014-08-11,"HKM",14,"5",22.22,6.6,0.8,2.3,0.467,0.946,0.103,0.215,NA,46.3546354635464,8.18446601941748,425.742574257426,0.108879492600423,8.25,NA,""
"811_14_htr_HKM","Senecio cardaminifolius","Asteraceae","Senecio cardaminifolius","DC.","Asteraceae",-31.41651,19.7792,"htr","1",2014-08-11,"HKM",14,"4",16.77,6,0.9,2.7,0.553,0.642,0.096,NA,0.028,57.2450805008945,5.6875,382.826475849732,0.149532710280374,6.66666666666667,NA,""
"811_15_htr_HKM","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.41651,19.7792,"htr","5",2014-08-11,"HKM",15,"3",9.05,4.4,1.1,1.9,0.258,0.267,0.029,0.152,0.024,32.0441988950276,8.20689655172414,295.027624309392,0.108614232209738,4,5.33333333333333,""
"811_15_htr_HKM","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.41651,19.7792,"htr","3",2014-08-11,"HKM",15,"5",12.27,4.6,0.7,1.5,0.345,0.378,0.038,0.12,0.019,30.9698451507742,8.94736842105263,308.068459657702,0.100529100529101,6.57142857142857,5.31578947368421,""
"811_15_htr_HKM","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.41651,19.7792,"htr","4",2014-08-11,"HKM",15,"4",14.06,4.6,1,2,0.381,0.485,0.048,0.068,0.015,34.1394025604552,9.10416666666667,344.950213371266,0.0989690721649485,4.6,3.53333333333333,""
"811_15_htr_HKM","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.41651,19.7792,"htr","1",2014-08-11,"HKM",15,"5",6.82,3.4,0.4,1.1,0.37,0.239,0.031,0.043,0.011,45.4545454545455,6.70967741935484,350.439882697947,0.129707112970711,8.5,2.90909090909091,""
"811_15_htr_HKM","Senecio arenarius","Asteraceae","Senecio arenarius","Thunb.","Asteraceae",-31.41651,19.7792,"htr","2",2014-08-11,"HKM",15,"5",8.19,4.1,0.4,0.9,0.342,0.244,0.024,0.043,0.01,29.3040293040293,9.16666666666667,297.924297924298,0.0983606557377049,10.25,3.3,""
"811_16_htr_HKM","Selago glabrata","Scrophulariaceae","Selago glabrata","Choisy","Scrophulariaceae",-31.45022,19.7723,"htr","1",2014-08-11,"HKM",16,"130",2.24,0.42,0.03,0.04,0.224,0.082,0.026,0.347,0.247,116.071428571429,2.15384615384615,366.071428571428,0.317073170731707,14,0.404858299595142,""
"811_16_htr_HKM","Selago glabrata","Scrophulariaceae","Selago glabrata","Choisy","Scrophulariaceae",-31.45022,19.7723,"htr","5",2014-08-11,"HKM",16,"150",3.55,0.32,0.05,0.06,0.292,0.107,0.045,0.577,0.42,126.760563380282,1.37777777777778,301.408450704225,0.420560747663551,6.4,0.373809523809524,""
"811_16_htr_HKM","Selago glabrata","Scrophulariaceae","Selago glabrata","Choisy","Scrophulariaceae",-31.45022,19.7723,"htr","4",2014-08-11,"HKM",16,"150",3.77,0.42,0.05,0.06,0.31,0.111,0.039,0.25,0.181,103.448275862069,1.84615384615385,294.429708222812,0.351351351351351,8.4,0.38121546961326,""
"811_16_htr_HKM","Selago glabrata","Scrophulariaceae","Selago glabrata","Choisy","Scrophulariaceae",-31.45022,19.7723,"htr","3",2014-08-11,"HKM",16,"150",2.26,0.37,0.05,0.06,0.286,0.083,0.036,0.418,0.285,159.29203539823,1.30555555555556,367.256637168142,0.433734939759036,7.4,0.466666666666667,""
"811_16_htr_HKM","Selago glabrata","Scrophulariaceae","Selago glabrata","Choisy","Scrophulariaceae",-31.45022,19.7723,"htr","2",2014-08-11,"HKM",16,"100",1.76,0.35,0.06,0.07,0.157,0.054,0.025,0.552,0.409,142.045454545455,1.16,306.818181818182,0.462962962962963,5.83333333333333,0.349633251833741,""
"811_17_htr_HKM","Bromus pectinatus","Poaceae","Bromus pectinatus","Thunb.","Poaceae",-31.45022,19.7723,"htr","2",2014-08-11,"HKM",17,"3",4.89,7.1,0.3,0.4,0.2,0.094,0.019,NA,NA,38.8548057259714,3.94736842105263,192.229038854806,0.202127659574468,23.6666666666667,NA,""
"811_17_htr_HKM","Bromus pectinatus","Poaceae","Bromus pectinatus","Thunb.","Poaceae",-31.45022,19.7723,"htr","1",2014-08-11,"HKM",17,"3",5.7,5.3,0.3,0.5,0.244,0.11,0.025,NA,NA,43.859649122807,3.4,192.982456140351,0.227272727272727,17.6666666666667,NA,""
"811_17_htr_HKM","Bromus pectinatus","Poaceae","Bromus pectinatus","Thunb.","Poaceae",-31.45022,19.7723,"htr","3",2014-08-11,"HKM",17,"4",5.97,5.3,0.3,0.5,0.212,0.107,0.023,NA,NA,38.5259631490787,3.65217391304348,179.229480737018,0.214953271028037,17.6666666666667,NA,""
"811_17_htr_HKM","Bromus pectinatus","Poaceae","Bromus pectinatus","Thunb.","Poaceae",-31.45022,19.7723,"htr","4",2014-08-11,"HKM",17,"4",3.98,3.1,0.4,0.5,0.155,0.079,0.018,NA,NA,45.2261306532663,3.38888888888889,198.492462311558,0.227848101265823,7.75,NA,""
"811_17_htr_HKM","Bromus pectinatus","Poaceae","Bromus pectinatus","Thunb.","Poaceae",-31.45022,19.7723,"htr","5",2014-08-11,"HKM",17,"5",4.76,5.4,0.3,0.4,0.2,0.107,0.02,NA,NA,42.0168067226891,4.35,224.789915966387,0.186915887850467,18,NA,""
"811_18_htr_HKM","Scirpoides dioecus","Cyperaceae","Afroscirpoides dioeca","(Kunth) García-Madr.","Cyperaceae",-31.44179,19.77508,"htr","5",2014-08-11,"HKM",18,"1",8.05,48.9,0.2,0.3,1.48,1.41,0.552,NA,NA,685.714285714286,1.55434782608696,1751.55279503106,0.391489361702128,244.5,NA,""
"811_18_htr_HKM","Scirpoides dioecus","Cyperaceae","Afroscirpoides dioeca","(Kunth) García-Madr.","Cyperaceae",-31.44179,19.77508,"htr","3",2014-08-11,"HKM",18,"1",11.5,60.9,0.2,0.3,1.502,1.74,0.702,NA,NA,610.434782608696,1.47863247863248,1513.04347826087,0.403448275862069,304.5,NA,""
"811_18_htr_HKM","Scirpoides dioecus","Cyperaceae","Afroscirpoides dioeca","(Kunth) García-Madr.","Cyperaceae",-31.44179,19.77508,"htr","2",2014-08-11,"HKM",18,"1",10.15,51.2,0.2,0.3,1.796,1.711,0.615,NA,NA,605.911330049261,1.78211382113821,1685.71428571429,0.359438924605494,256,NA,""
"811_18_htr_HKM","Scirpoides dioecus","Cyperaceae","Afroscirpoides dioeca","(Kunth) García-Madr.","Cyperaceae",-31.44179,19.77508,"htr","1",2014-08-11,"HKM",18,"1",10.73,61.8,0.2,0.3,1.467,1.635,0.624,NA,NA,581.547064305685,1.62019230769231,1523.7651444548,0.381651376146789,309,NA,""
"811_18_htr_HKM","Scirpoides dioecus","Cyperaceae","Afroscirpoides dioeca","(Kunth) García-Madr.","Cyperaceae",-31.44179,19.77508,"htr","4",2014-08-11,"HKM",18,"1",7.93,47.3,0.2,0.3,1.48,1.26,0.526,NA,NA,663.303909205549,1.39543726235741,1588.90290037831,0.417460317460317,236.5,NA,""
"811_19_htr_HKM","Conyza scabrida",NA,"Conyza scabrida","DC.","Asteraceae",-31.44179,19.77508,"htr","4",2014-08-11,"HKM",19,"5",13.64,4.4,0.8,1.5,0.233,0.305,0.088,0.367,0.167,64.516129032258,2.46590909090909,223.607038123167,0.288524590163934,5.5,1.19760479041916,""
"811_19_htr_HKM","Conyza scabrida",NA,"Conyza scabrida","DC.","Asteraceae",-31.44179,19.77508,"htr","1",2014-08-11,"HKM",19,"5",17.47,4.3,1,1.8,0.289,0.445,0.145,0.518,0.257,82.9994275901546,2.06896551724138,254.722381224957,0.325842696629213,4.3,1.01556420233463,""
"811_19_htr_HKM","Conyza scabrida",NA,"Conyza scabrida","DC.","Asteraceae",-31.44179,19.77508,"htr","3",2014-08-11,"HKM",19,"4",7.24,2.9,0.6,1,0.202,0.155,0.048,0.499,0.252,66.2983425414365,2.22916666666667,214.088397790055,0.309677419354839,4.83333333333333,0.98015873015873,""
"811_19_htr_HKM","Conyza scabrida",NA,"Conyza scabrida","DC.","Asteraceae",-31.44179,19.77508,"htr","2",2014-08-11,"HKM",19,"5",5.75,2.3,0.6,0.9,0.282,0.136,0.047,1.178,0.607,81.7391304347826,1.8936170212766,236.521739130435,0.345588235294118,3.83333333333333,0.940691927512356,""
"811_19_htr_HKM","Conyza scabrida",NA,"Conyza scabrida","DC.","Asteraceae",-31.44179,19.77508,"htr","5",2014-08-11,"HKM",19,"6",8.33,2.6,0.6,1,0.224,0.178,0.054,0.57,0.293,64.8259303721489,2.2962962962963,213.685474189676,0.303370786516854,4.33333333333333,0.945392491467577,""
"811_2_htr_HKM","Polycarena aurea","Scrophulariaceae","Polycarena aurea","Benth.","Scrophulariaceae",-31.43575,19.76509,"htr","5",2014-08-11,"HKM",2,"16",4,1.3,0.2,0.5,0.498,0.097,0.018,0.023,0.005,45,4.38888888888889,242.5,0.185567010309278,6.5,3.6,""
"811_2_htr_HKM","Polycarena aurea","Scrophulariaceae","Polycarena aurea","Benth.","Scrophulariaceae",-31.43575,19.76509,"htr","2",2014-08-11,"HKM",2,"14",2.47,0.82,0.24,0.29,0.511,0.077,0.015,0.024,0.009,60.7287449392712,4.13333333333333,311.740890688259,0.194805194805195,3.41666666666667,1.66666666666667,""
"811_2_htr_HKM","Polycarena aurea","Scrophulariaceae","Polycarena aurea","Benth.","Scrophulariaceae",-31.43575,19.76509,"htr","1",2014-08-11,"HKM",2,"10",2.5,1.27,0.285,0.38,0.559,0.084,0.021,0.028,0.009,84,3,336,0.25,4.45614035087719,2.11111111111111,""
"811_2_htr_HKM","Polycarena aurea","Scrophulariaceae","Polycarena aurea","Benth.","Scrophulariaceae",-31.43575,19.76509,"htr","4",2014-08-11,"HKM",2,"7",3.22,1.4,0.3,0.4,0.587,0.059,0.012,0.022,0.007,37.2670807453416,3.91666666666667,183.229813664596,0.203389830508475,4.66666666666667,2.14285714285714,""
"811_2_htr_HKM","Polycarena aurea","Scrophulariaceae","Polycarena aurea","Benth.","Scrophulariaceae",-31.43575,19.76509,"htr","3",2014-08-11,"HKM",2,"15",3.74,1.3,0.3,0.6,0.501,0.081,0.016,0.012,0.006,42.7807486631016,4.0625,216.577540106952,0.197530864197531,4.33333333333333,1,""
"811_20_htr_HKM","Pseudoschoenus inanis","Cyperaceae","Pseudoschoenus inanis","(Thunb.) Oteng-Yeb.","Cyperaceae",-31.44179,19.77508,"htr","2",2014-08-11,"HKM",20,"1",58.56,119.9,0.5,0.6,5,14.034,6.309,NA,NA,1077.35655737705,1.22444127436995,2396.51639344262,0.449551090209491,239.8,NA,""
"811_20_htr_HKM","Pseudoschoenus inanis","Cyperaceae","Pseudoschoenus inanis","(Thunb.) Oteng-Yeb.","Cyperaceae",-31.44179,19.77508,"htr","3",2014-08-11,"HKM",20,"1",95.17,146.5,0.6,0.8,6.4,29.635,13.232,NA,NA,1390.35410318378,1.23964631197098,3113.90143952926,0.446499072043192,244.166666666667,NA,""
"811_20_htr_HKM","Pseudoschoenus inanis","Cyperaceae","Pseudoschoenus inanis","(Thunb.) Oteng-Yeb.","Cyperaceae",-31.44179,19.77508,"htr","1",2014-08-11,"HKM",20,"1",62.73,107.9,0.6,0.8,6.3,16.098,7.013,NA,NA,1117.96588554121,1.29545130471981,2566.2362505978,0.435644179401168,179.833333333333,NA,""
"811_20_htr_HKM","Pseudoschoenus inanis","Cyperaceae","Pseudoschoenus inanis","(Thunb.) Oteng-Yeb.","Cyperaceae",-31.44179,19.77508,"htr","5",2014-08-11,"HKM",20,"1",89.19,145.1,0.6,0.7,5.8,16.778,7.522,NA,NA,843.368090593116,1.23052379686254,1881.15259558246,0.448325187745858,241.833333333333,NA,""
"811_20_htr_HKM","Pseudoschoenus inanis","Cyperaceae","Pseudoschoenus inanis","(Thunb.) Oteng-Yeb.","Cyperaceae",-31.44179,19.77508,"htr","4",2014-08-11,"HKM",20,"1",73.29,138,0.5,1.4,5.6,19.109,8.589,NA,NA,1171.91977077364,1.22482244731633,2607.31341247101,0.449474069810037,276,NA,""
"811_21_htr_HKM","Haworthia venosa","Asphodelaceae","Haworthiopsis venosa","(Lam.) G.D.Rowley","Asphodelaceae",-31.44332,19.77547,"htr","5",2014-08-11,"HKM",21,"1",2.22,4.5,0.5,1.2,5.5,0.738,NA,NA,NA,NA,NA,3324.32432432432,NA,9,NA,""
"811_21_htr_HKM","Haworthia venosa","Asphodelaceae","Haworthiopsis venosa","(Lam.) G.D.Rowley","Asphodelaceae",-31.44332,19.77547,"htr","4",2014-08-11,"HKM",21,"1",2.06,2.8,0.7,1.4,6.3,0.891,NA,NA,NA,NA,NA,4325.2427184466,NA,4,NA,""
"811_21_htr_HKM","Haworthia venosa","Asphodelaceae","Haworthiopsis venosa","(Lam.) G.D.Rowley","Asphodelaceae",-31.44332,19.77547,"htr","2",2014-08-11,"HKM",21,"1",4.1,5.2,0.8,1.8,7.2,1.556,NA,NA,NA,NA,NA,3795.12195121951,NA,6.5,NA,""
"811_21_htr_HKM","Haworthia venosa","Asphodelaceae","Haworthiopsis venosa","(Lam.) G.D.Rowley","Asphodelaceae",-31.44332,19.77547,"htr","3",2014-08-11,"HKM",21,"1",2.39,3.2,0.7,1.6,5.6,0.915,NA,NA,NA,NA,NA,3828.45188284519,NA,4.57142857142857,NA,""
"811_21_htr_HKM","Haworthia venosa","Asphodelaceae","Haworthiopsis venosa","(Lam.) G.D.Rowley","Asphodelaceae",-31.44332,19.77547,"htr","1",2014-08-11,"HKM",21,"1",5.8,4.2,1.4,2.3,9.5,3.469,NA,NA,NA,NA,NA,5981.03448275862,NA,3,NA,""
"811_22_htr_HKM","Geissorhiza corrugata","Iridaceae","Geissorhiza corrugata","Klatt","Iridaceae",-31.44332,19.77547,"htr","5",2014-08-11,"HKM",22,"4",1.41,1.37,0.16,0.22,0.613,0.048,0.013,0.025,0.004,92.1985815602837,2.69230769230769,340.425531914894,0.270833333333333,8.5625,5.25,""
"811_22_htr_HKM","Geissorhiza corrugata","Iridaceae","Geissorhiza corrugata","Klatt","Iridaceae",-31.44332,19.77547,"htr","4",2014-08-11,"HKM",22,"3",1.24,3.39,0.095,0.14,0.563,0.047,0.011,0.016,0.003,88.7096774193548,3.27272727272727,379.032258064516,0.234042553191489,35.6842105263158,4.33333333333333,""
"811_22_htr_HKM","Geissorhiza corrugata","Iridaceae","Geissorhiza corrugata","Klatt","Iridaceae",-31.44332,19.77547,"htr","2",2014-08-11,"HKM",22,"4",2.19,3.59,0.215,0.27,0.578,0.075,0.017,0.048,0.007,77.6255707762557,3.41176470588235,342.465753424658,0.226666666666667,16.6976744186047,5.85714285714286,""
"811_22_htr_HKM","Geissorhiza corrugata","Iridaceae","Geissorhiza corrugata","Klatt","Iridaceae",-31.44332,19.77547,"htr","1",2014-08-11,"HKM",22,"4",1.26,2.5,0.14,0.16,0.589,0.047,0.01,0.016,0.003,79.3650793650794,3.7,373.015873015873,0.212765957446809,17.8571428571429,4.33333333333333,""
"811_22_htr_HKM","Geissorhiza corrugata","Iridaceae","Geissorhiza corrugata","Klatt","Iridaceae",-31.44332,19.77547,"htr","3",2014-08-11,"HKM",22,"5",2.16,3.21,0.195,0.34,NA,0.115,0.021,0.04,0.005,97.2222222222222,4.47619047619048,532.407407407407,0.182608695652174,16.4615384615385,7,""
"811_23_htr_HKM","Cotula sororia",NA,"Cotula sororia","DC.","Asteraceae",-31.44332,19.77547,"htr","2",2014-08-11,"HKM",23,"8",3.77,1.8,0.2,0.6,0.54,0.111,0.014,0.018,0.003,37.1352785145889,6.92857142857143,294.429708222812,0.126126126126126,9,5,""
"811_23_htr_HKM","Cotula sororia",NA,"Cotula sororia","DC.","Asteraceae",-31.44332,19.77547,"htr","1",2014-08-11,"HKM",23,"10",4.49,1.8,0.2,1,0.576,0.114,0.013,0.035,0.004,28.9532293986637,7.76923076923077,253.897550111359,0.114035087719298,9,7.75,""
"811_23_htr_HKM","Cotula sororia",NA,"Cotula sororia","DC.","Asteraceae",-31.44332,19.77547,"htr","3",2014-08-11,"HKM",23,"8",1.95,1,0.2,0.4,0.313,0.056,0.007,0.016,0.002,35.8974358974359,7,287.179487179487,0.125,5,7,""
"811_23_htr_HKM","Cotula sororia",NA,"Cotula sororia","DC.","Asteraceae",-31.44332,19.77547,"htr","4",2014-08-11,"HKM",23,"8",1.98,1.2,0.2,0.4,0.79,0.063,0.007,0.011,0.002,35.3535353535354,8,318.181818181818,0.111111111111111,6,4.5,""
"811_23_htr_HKM","Cotula sororia",NA,"Cotula sororia","DC.","Asteraceae",-31.44332,19.77547,"htr","5",2014-08-11,"HKM",23,"8",2.58,1.4,0.2,0.5,0.498,0.072,0.01,NA,NA,38.7596899224806,6.2,279.06976744186,0.138888888888889,7,NA,""
"811_24_htr_HKM","Pentzia spinescens","Asteraceae","Pentzia spinescens","Less.","Asteraceae",-31.43364,19.78331,"htr","4",2014-08-11,"HKM",24,"40",6.95,0.6,0.5,0.6,0.479,0.248,0.085,0.489,0.322,122.302158273381,1.91764705882353,356.834532374101,0.342741935483871,1.2,0.518633540372671,""
