"species","genus_species_GM","family_GM","family_POSA","family_ITIS","perennial","annual","lifecycle_POSA","monoecious","dioecious","evergreen","deciduous","seasonally_apparent","seasonally_identifiable","flower_postfire","resprout_postfire","serotinous","flower_begin","flower_end","flower_begin_alt","flower_end_alt","max_height_cm","herb","geophyte","graminoid","low_shrub","mid_shrub","tall_shrub","tree","scrambler","liana","hemiparasite","parasite","missing_growthform_class","succulent","leaf_succulent","stem_succulent","other_succulent","leaf_type","lvs_linear","lvs_intermediate","lvs_oval","lvs_compound","lvs_lobed","lvs_dissected","leaf_length","virtually_no_leaves","stems_photosynthetic","functional_leaf","functional_twig","plant_longevity","flammability","pollination","dispersal","GM_description"
"Spatalla nubicola","Spatalla nubicola","PROTEACEAE","PROTEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Sep","Dec","","",150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,1.5,0,0,"leaf","",2,"h","i","i","Rounded shrub to 1.5 m. Leaves needle-like, glabrescent. Flower heads in cylindrical racemes 30--40 mm long, silvery pink, tepals equal, style straight, c. 9 mm long, pollen presenter c. ovoid. Sept.--Dec. Moist S-facing sandstone slopes at high alt., LB (Langeberg Mts: Heidelberg)."
"Spatalla parilis","Spatalla parilis","PROTEACEAE","PROTEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec","","",150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,1.416,0,0,"leaf","",2,"h","i","i","Shrub to 1.5 m. Leaves needle-like. Flower heads in cylindrical racemes, silvery-pink, style straight, c. 6 mm long, pollen presenter discoid. Jan.--Dec. Moist, sandstone slopes, SW, LB (Hottentots Holland to Langeberg Mts)."
"Spergularia media","Spergularia media","CARYOPHYLLACEAE","CARYOPHYLLACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Jan","","",50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,1,0,0,"leaf","",2,"l","i","p","Glabrescent, sprawling perennial from a thick, woody rootstock, to 50 cm. Leaves opposite and in axillary tufts, linear. Flowers in open, glandular-hairy cymes, white or pink, sepals usually more than 4 mm long. Seeds winged. Oct.--Jan. Weed of coastal or inland marshes, NW, SW, AP, LB, SE (cosmopolitan weed)."
"Spiloxene capensis","Spiloxene capensis","HYPOXIDACEAE","HYPOXIDACEAE","",1,0,"Perennial",1,0,0,1,1,1,0,1,0,"Jul","Oct","","",30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,10,0,0,"leaf","",2,"l","i","p","Cormous geophyte, 10--30 cm. Leaves several, spreading, V-shaped in section. Flower variable in size, 1 per scape, yellow or white, sometimes pink, centre usually iridescent blue or green, sometimes dark and non-iridescent, banded on reverse; bract solitary, leaf-like, sheathing. July--Oct. Seasonally wet flats, NW, SW, AP, LB (Clanwilliam to Riversdale)."
"Sporobolus africanus","Sporobolus africanus","POACEAE","POACEAE","",1,0,"Perennial",1,0,1,0,0,1,0,1,0,"Oct","Apr","","",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,NA,0,0,"leaf","",2,"h","w","p","Perennial to 1 m. Leaves linear. Spikelets 2--2.8 mm long, in a dense, narrow, more or less spike-like panicle, branches short and rigid, not obscuring central axis, glume up to half as long as spikelet. Oct.--Apr. Disturbed soils, SW, AP, LB, SE (Saldanha to Ethiopia)."
"Sporobolus virginicus","Sporobolus virginicus","POACEAE","POACEAE","",1,0,"Perennial",1,0,1,0,0,1,0,1,0,"Oct","Apr","","",30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,NA,0,0,"leaf","",2,"l","w","p","Creeping stoloniferous and rhizomatous perennial to 30 cm. Leaves linear, rolled, pungent. Spikelets in a dense, spike-like panicle. Oct.--Apr. Dunes, beaches and coastal marshes, NW, SW, AP, SE (worldwide)."
"Staavia radiata","Staavia radiata","BRUNIACEAE","BRUNIACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Sep","Dec","","",60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,1,0,0,0,0,0.469,0,0,"leaf","",3,"h","i","p","Finely leafy, twiggy shrublet to 60 cm, coppicing from a woody caudex. Leaves linear-lanceolate, 4--10 mm long. Flowers few, in small heads surrounded by small white, recurving bracts, pink. Mainly Sept.--Dec. Sandy flats and plateaus, SW, AP, LB (Yzerfontein to Gourits River)."
"Staberoha aemula","Staberoha aemula","RESTIONACEAE","RESTIONACEAE","",1,0,"Perennial",0,1,1,0,0,0,0,0,0,"Jun","Sep","","",60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,34.36,1,1,"culm_stem","no",2,"h","w","w","Dioecious, caespitose perennial to 60 cm. Female flowers winged, tepals obtuse, male spikelets globose. June--Sept. Habitat? NW, SW, KM (Cedarberg Mts to Prince Albert)."
"Staberoha banksii","Staberoha banksii","RESTIONACEAE","RESTIONACEAE","",1,0,"Perennial",0,1,1,0,0,0,0,0,0,"Mar","Apr","","",60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,32.21666667,1,1,"culm_stem","no",2,"h","w","w","Dioecious, caespitose perennial to 60 cm, culms simple. Female flowers 1--3 in spikelets 2.5--5 cm long, bracts 1.2--1.5 cm long. Mar.--Apr. Sandstone slopes at low alt., NW, SW (Worcester and Cape Peninsula to Bredasdorp)."
"Staberoha cernua","Staberoha cernua","RESTIONACEAE","RESTIONACEAE","",1,0,"Perennial",0,1,1,0,0,0,0,0,0,"Mar","Aug","","",60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,22.83125,1,1,"culm_stem","mixed",2,"h","w","w","Dioecious, caespitose perennial to 60 cm, culms simple. Female flowers with finely lacerate wings, male spikelets numerous, 5--7 mm wide. Mar., Aug. Habitat? NW, SW, KM (Ceres to Cape Peninsula, Swartberg Mts)."
"Staberoha distachyos","Staberoha distachyos","RESTIONACEAE","RESTIONACEAE","",1,0,"Perennial",0,1,1,0,0,0,0,1,0,"Feb","Dec","","",75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,39.3,1,1,"culm_stem","no",2,"h","w","w",""
"Stachys aethiopica","Stachys aethiopica","LAMIACEAE","LAMIACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Aug","Sep","","",50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,0.883333333,0,0,"leaf","",2,"m","i","p","Glandular-hairy, sprawling perennial to 50 cm. Leaves petiolate, ovate, toothed. Flowers in sparse verticils, calyx roughly and often glandular-hairy, corolla white, pink or mauve with darker spots. Aug.--Sept. Scrub or grassland, NW, SW, AP, KM, LB, SE Clanwilliam to Swaziland)."
"Stachys rugosa","Stachys rugosa","LAMIACEAE","LAMIACEAE","",1,0,"Perennial",1,0,1,0,0,1,0,0,0,"Sep","Dec","","",120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,1,0,0,0,0,NA,0,0,"leaf","",2,"h","i","p","Grey-felted shrub to 1.2 m. Leaves sessile, lanceolate, lightly toothed. Flowers in verticils, calyx grey-felted, corolla yellow to pink or purple, often mottled. Sept.--Dec. Rocky clay slopes, NW (S Namibia and W Karoo to Piketberg to Lesotho)."
"Stellaria media","Stellaria media","CARYOPHYLLACEAE","CARYOPHYLLACEAE","",0,1,"Annual",1,0,1,0,1,1,0,0,0,"Jun","Nov","","",30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,1,0,0,"leaf","",0,"l","i","p","Diffuse annual to 30 cm with a line of hairs down each internode. Leaves opposite, ovate. Flowers in terminal cymes, white, sepals 4.5--5 mm long, petals bilobed, stamens mostly 5--10. June--Nov. Weed of waste places, NW, SW, AP, KM, LB, SE (cosmopolitan weed)."
"Stenotaphrum secundatum","Stenotaphrum secundatum","POACEAE","POACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Oct","Jan","","",30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,25.4125,0,1,"leaf","",2,"l","w","w","Mat-forming prostrate perennial, sometimes to 30 cm. Leaves oblong, folded. Spikelets partly embedded in a secund, 2-ranked spike, swollen and rounded on one side. Oct.--Jan. Sandy coastal slopes and flats, SW, AP, SE (Cape Peninsula to pantropical)."
"Stilbe ericoides","Stilbe ericoides","STILBACEAE","STILBACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Apr","Sep","","",80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.397636364,0,0,"leaf","",3,"h","i","p","Erect or straggling, resprouting shrublet to 80 cm, with velvety branches. Leaves imbricate, ascending, linear, in whorls of 4, 2-grooved below. Flowers in subglobose spikes, calyx membranous, pink, corolla hairy in the throat. Apr.--Sept. Sandy flats or limestone hills, SW, AP (Hopefield to De Hoop)."
"Stilbe vestita","Stilbe vestita","STILBACEAE","STILBACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Jul","Dec","","",120,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.5,0,0,"leaf","",3,"h","i","p","Like S. albiflora but petals c. silky hairy along the margins, whitish. Mostly July--Dec. Sandstone slopes, SW (Cape Peninsula to Houw Hoek)."
"Stipa dregeana","Stipa dregeana","POACEAE","POACEAE","",1,0,"Perennial",1,0,1,0,0,1,0,0,0,"Aug","May","","",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,33.6,0,0,"leaf","",2,"h","w","w","Perennial to over 1 m. Leaves linear, broad. Spikelets 5--7 mm long, in an open or contracted panicle, glumes 5--10 mm long, awn to 18 mm long. Aug.--May. Forest margins, SW, AP, LB, SE (Cape Peninsula to E tropical Africa)."
"Stipagrostis zeyheri","Stipagrostis zeyheri","POACEAE","POACEAE","",1,0,"Perennial",1,0,1,0,0,1,0,1,0,"Oct","Apr","","",100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,29.5,0,0,"leaf","",2,"h","w","w","Robust perennial to 1 m. Leaves linear, rolled, setaceus. Spikelets in an open panicle, white and purple, all 3 awns distinctly plumose, spikelet callus pungent. Oct.--Apr. Sandy flats, NW, SW, AP, LB, SE (Namaqualand to Mpumalanga)."
"Stoebe aethiopica","Stoebe aethiopica","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Sep","Nov","","",150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.898,0,0,"leaf","",2,"h","i","w","Rigid, densely leafy, glabrescent or thinly grey-woolly shrub to 1.5 m. Leaves needle-like with involute margins, usually twisted and recurved, pungent. Flower heads discoid, small, crowded in terminal heads, florets conspicuous, white, bracts brown. Mainly Sept.--Nov. Sandstone slopes, NW, SW, KM, SE (Bokkeveld Mts to Langkloof)."
"Stoebe alopecuroides","Stoebe alopecuroides","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jul","Dec","","",10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,1,0,0,"leaf","",2,"h","i","w","Robust, thinly hairy, grey shrub to 10 cm. Leaves stiffly needle-like with involute margins, spreading, twisted. Flower heads discoid, small, massed in elongate spikes, florets conspicuous, white, bracts brown. July--Dec. Forest margins and fynbos, KM, LB, SE (Riversdale and Swartberg Pass to Uitenhage)."
"Stoebe capitata","Stoebe capitata","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Dec","Mar","","",50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.547272727,0,0,"leaf","",2,"h","i","w","Erect or spreading, thinly cobwebby shrublet to 50 cm. Leaves ericoid, spreading and twisted. Flower heads discoid, small, in dense, globose clusters at the branch tips, florets conspicuous, mauve to pink or white, bracts brown. Dec.--Mar. Sandstone slopes and coastal sands, slopes, NW, SW, LB, SE (Piketberg to Grahamstown)."
"Stoebe cinerea","Stoebe cinerea","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Apr","May","","",150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.18,0,0,"leaf","",2,"h","i","w","Grey-woolly, much-branched shrub to 1.5 m, with short shoots. Leaves needle-like with bulbous base, spreading and twisted. Flower heads discoid, small, in dense axillary glomerules together forming elongate spikes, purplish, bracts golden, acuminate. Apr.--May. Rocky slopes often shale, SW (Cape Peninsula to Riviersonderend Mts)."
"Stoebe cyathuloides","Stoebe cyathuloides","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Nov","Feb","","",40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,1,0,0,0,0,0.9,0,0,"leaf","",2,"h","i","w",""
"Stoebe fusca","Stoebe fusca","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Mar","May","","",25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.5,0,0,"leaf","",2,"h","i","w","Densely branched, grey-woolly shrublet to 25 cm. Leaves needle-like, twisted and recurved with involute margins. Flower heads discoid, small, in small teminal glomerules, florets conspicuous, pink or mauve, bracts golden. Mar.--May. Sandstone slopes, NW, SW (Gifberg to Bredasdorp)."
"Stoebe incana","Stoebe incana","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Feb","May","","",60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.42,0,0,"leaf","",2,"h","i","w","Grey-woolly, ericoid shrublet to 60 cm. Leaves needle-like with involute margins, twisted and recurved. Flower heads discoid, small, crowded in small terminal heads, brownish, bracts golden brown, acuminate. Feb.--May. Sandstone slopes, SW (Cape Peninsula to Hermanus)."
"Stoebe leucocephala","Stoebe leucocephala","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Oct","Jan","","",15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,NA,0,0,"leaf","",2,"h","i","w","Spreading, silvery woolly shrublet to 15 cm. Leaves linear with involute margins, twisted. Flower heads discoid, small, in small terminal clusters, pink, inconspicuous among white bracts. Oct.--Jan. Sandstone slopes, NW, SW (Bokkeveld Mts to Malmesbury)."
"Stoebe microphylla","Stoebe microphylla","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Feb","May","","",20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.2,0,0,"leaf","",2,"h","i","w","Glabrescent slender-branched shrublet to 20 cm. Leaves scale-like, adpressed. Flower heads discoid, small, in terminal clusters, pink, bracts acuminate, white to yellow. Feb.--May. Stony slopes, KM, LB, SE (Swartberg Mts to Uitenhage)."
"Stoebe plumosa","Stoebe plumosa","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Apr","Jun","","",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.102470588,0,0,"leaf","",2,"h","i","w","Sprawling, white-woolly, softly woody shrub to 1 m, with short shoots. Leaves granular and tufted. Flower heads discoid, small, brown, in small axillary glomerules forming spike-like inflorescence, bracts golden, acuminate. Mainly Apr.--June. Rocky flats and slopes, NW, SW, KM, LB, SE (throughout southern Africa)."
"Stoebe rosea","Stoebe rosea","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Mar","","",50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,NA,0,0,"leaf","",2,"h","i","w","Stiffly branched, densely leafy shrub to 50 cm. Leaves ericoid, recuved and twisted. Flower heads discoid, small, crowded in dense terminal heads, florets conspicous, pink, bracts hidden among conspicuous, feathery pappus bristles. Jan.--Mar. Sandstone slopes, SW (Cape Peninsula)."
"Stoebe saxatilis","Stoebe saxatilis","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Mar","May","","",60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,1,0,0,0,0,0.5,0,0,"leaf","",2,"h","i","w","Intricately branched, white-woolly shrublet 20--60 cm. Leaves linear-lanceolate, incurved, closely and obliquely set. Flower heads discoid, small, in small terminal clusters, purple, bracts golden, acuminate. Mar.--May. Sandstone rocks above 1000 m, NW, SW (Cedarberg Mts to Bainskloof)."
"Stoebe spiralis","Stoebe spiralis","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Mar","May","","",60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,0,0,0,0,0,0.437333333,0,0,"leaf","",2,"h","i","w","Similar to S. incana but bracts yellow and shorter than the yellow flowers. Mar.--May. Damp sandstone slopes, NW, SW, KM, LB (Elandskloof to Robinson's Pass)."
"Struthiola argentea","Struthiola argentea","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Mar","Dec","","",200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,1.137777778,0,0,"leaf","",2,"h","i","p","Shrub to 2 m with adpressed-hairy branches. Leaves opposite, imbricate, elliptic to suborbicular, occ. narrowly elliptic, faintly ribbed below, white-ciliate. Flowers axillary, yellow, occ. reddish orange, scales ovoid, longer than the perigonal hairs. Mar.--Dec. Coastal flats or slopes, SW, AP, KM, LB, SE (Hottentots Holland Mts and Montagu to E Cape)."
"Struthiola ciliata","Struthiola ciliata","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec","","",150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,1,0,0,0,0,0.933181818,0,0,"leaf","",2,"h","i","p","Shrub to 1.5 m with adpressed-hairy to white-woolly, tetragonal branches. Leaves opposite, linear-lanceolate to narrowly elliptic, faintly ribbed beneath, ciliate. Flowers axillary, cream, pink or reddish, hypanthium occ. glabrescent, scales oblong, shorter to longer than the perigonal hairs. Jan.--Dec. Flats and slopes, NW, SW, AP, KM, LB (Namaqualand to Albertinia and Little Karoo)."
"Struthiola dodecandra","Struthiola dodecandra","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec","","",80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,1,0,0,0,0,0.8,0,0,"leaf","",2,"h","i","p","Erect shrub to 80 cm with lax, tetragonal branches. Leaves opposite, lanceolate to narrowly elliptic, acute, smooth or faintly ribbed below. Flowers axillary, white or pink, scales narrowly ovoid, as long or longer than perigonal hairs. Jan.--Dec. Flats and lower slopes, SW, AP, SE (Cape Peninsula to Bredasdorp, Knysna)."
"Struthiola eckloniana","Struthiola eckloniana","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec","","",200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Leaf",0,1,0,0,0,0,1.328,0,0,"leaf","",2,"h","i","p","Shrub to over 2 m with tetragonal, glabrous or sparsely adpressed-hairy branches. Leaves opposite, narrowly lanceolate to narrowly elliptic, acute. Flowers axillary, twice as long as the leaves, white, cream, pink or occ. yellow, scales linear, longer or shorter than perigonal hairs. Jan.--Dec. Mountain slopes, LB, KM, SE (Langeberg Mts and Little Karoo to Uniondale)."
"Struthiola garciana","Struthiola garciana","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Mar","Nov","","",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,1,0,0,0,0,1.22,0,0,"leaf","",2,"h","i","p","Shrub to 1 m with adpressed-hairy branches. Leaves opposite, lanceolate, acute, 5- or 7-ribbed below. Flowers yellow, cream or pinkish, scales narrowly ellipsoid, as long or shorter than the perigonal hairs. Mar.--Nov. Forest margins and slopes, KM, LB, SE (Swellendam and Little Karoo to Humansdorp)."
"Struthiola leptantha","Struthiola leptantha","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jun","Oct","","",200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,1,0,0,"leaf","",2,"h","i","p","Shrub to 2 m with densely to sparsely hairy, slightly tetragonal branches. Leaves opposite, narrowly elliptic to narrowly obovate, obtuse to subacute, at first hairy below later glabrous and pustulate. Flowers axillary, cream, occ. reddish, scales oblong, as long or shorter than perigonal hairs June--Oct. Sandy flats and mountain slopes, NW, SW, KM (Namaqualand to Malmesbury and Little Karoo)."
"Struthiola macowanii","Struthiola macowanii","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec","","",130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Leaf",1,1,0,0,0,0,0.9,0,0,"leaf","",2,"h","i","p","Shrub to 1.3 m, hairy on the young branches. Leaves opposite or ternate. Flowers axillary, white, pale yellow to reddish, scales ovoid, as long or shorter than perigonal hairs. Jan.--Dec. Mountain slopes and coastal hills, AP, LB, SE (Stilbaai to E Cape)."
"Struthiola myrsinites","Struthiola myrsinites","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec","","",200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,1,0,0,"leaf","",2,"h","i","p","Erect, flexuose shrub, to 2 m with teragonal branches. Leaves opposite, narrowly elliptic, acute. Flowers axillary, twice as long as the leaves, white or pale pink, scales narrowly ellipsoid, longer than perigonal hairs. Jan.--Dec. Sandy soils, NW, SW, LB, SE (Bokkeveld Mts to E Cape)."
"Struthiola salteri","Struthiola salteri","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Dec","","",80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,1,0,0,"leaf","",2,"h","i","p","Erect to spreading shrublet to 80 cm with hairy branches. Leaves in whorls of three, occ. four, narrowly ovate to narrowly elliptic, acute or acuminate. Flowers axillary, cream, pinkish, occ.yellow, scales narrowly ellipsoid, slightly shorter than the perigonal hairs. Jan.--Dec. Limestone hills, SW, AP (Cape Peninsula to Aghulas)."
"Struthiola tomentosa","Struthiola tomentosa","THYMELAEACEAE","THYMELAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jul","Dec","","",60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,0.864,0,0,"leaf","",2,"h","i","p","Slender shrublet to 60 cm with silky-woolly branches. Leaves opposite, imbricate, narrowly elliptic to obovate, acute to rounded, striate below, white-silky when young. Flowers axillary, yellow to pale orange, occ. cream, hypanthium woolly, scales linear, shorter than the yellow perigonal hairs. July--Dec., occ. Mar. Lower slopes, occ. high, SW, LB, SE (Stellenbosch to George)."
"Stylapterus dubius","Stylapterus dubius","PENAEACEAE","PENAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Sep","Oct","","",50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,1,1,0,0,0,NA,0,0,"leaf","",2,"h","i","i","Laxly branched shrub to 50 cm. Leaves lanceolate to ovate. Flowers axillary, subsessile, in short terminal racemes, pale pink aging white. Mainly Sept.--Oct. Sandstone slopes, LB (Langeberg Mts: Swellendam to Riversdale)."
"Stylapterus fruticulosus","Stylapterus fruticulosus","PENAEACEAE","PENAEACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,1,0,"Jul","Nov","","",60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,0.666666667,0,0,"leaf","",3,"h","i","i","Closely leafy, sprawling shublet to 60 cm, coppicing from a woody caudex. Leaves obovate to oblanceolate, often obtuse. Flowers in short terminal spikes, pale yellow, upper floral bracts broadly obovate with denticulate margins. Mainly July to November. Sandy flats, SW (Mamre to Cape Peninsula and Cape Flats)."
"Syncarpha canescens","Syncarpha canescens","ASTERACEAE","ASTERACEAE","",1,0,"Perennial",1,0,1,0,0,0,0,0,0,"Jan","Sep","","",50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Leaf",0,0,1,0,0,0,0.913125,0,0,"leaf","",1,"h","i","w","Sparsely branched, closely leafy, grey-felted shrublet to 50 cm. Leaves small, elliptic, ascending and imbricate. Flower heads discoid, mostly solitary at branch tips, white, bracts papery, acuminate, pink to red. Jan.--Sept. Rocky sandstone slopes and flats to upper slopes, NW, SW, ?AP, KM, LB, SE (Gifberg to Humansdorp)."
