"","NewUID","finalname","family_GM","latitude","longitude","region","replicate","date","collector","sample","num_leaves","leaf_area_cm2","leaf_length_cm","avg_leaf_width_cm","max_leaf_width_cm","leaf_thickness_mm","leaf_fresh_wgt_g","leaf_dry_wgt_g","twig_fresh_g","twig_dry_g","lma","fwc","succulence","ldmc","lwr","twig_fwc"
"6670","724_13_CB","Diosma acmaeophylla","RUTACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","13","80",4.89,1.25,0.07,0.07,0.54,0.3,0.15,0.402,0.25,0.030674847,1,0.030674847,0.5,17.85714286,0.608
"6671","724_13_CB","Diosma acmaeophylla","RUTACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","13","75",6.13,1.13,0.06,0.06,0.683,0.361,0.18,0.199,0.122,0.029363785,1.005555556,0.029526917,0.498614958,18.83333333,0.631147541
"6672","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","14","1",33.3,12,2.8,3.7,0.652,2.466,0.583,4.131,0.901,0.017507508,3.229845626,0.056546547,0.236415247,4.285714286,3.58490566
"6673","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","5","724","SM","14","3",24.02,5.6,1.7,2.6,0.307,0.884,0.353,0.497,0.239,0.014696087,1.504249292,0.022106578,0.399321267,3.294117647,1.079497908
"6674","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","3","724","SM","14","1",38.24,10.5,3.6,5.2,0.678,3.004,0.569,3.702,0.525,0.014879707,4.27943761,0.063676778,0.189414115,2.916666667,6.051428571
"6675","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","14","1",10.31,5.9,1.7,2.9,0.38,0.468,0.221,0.534,0.253,0.0214355,1.117647059,0.023957323,0.472222222,3.470588235,1.110671937
"6676","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","4","724","SM","14","1",33.58,12,2.8,4.1,0.789,2.957,0.623,3.693,0.755,0.01855271,3.746388443,0.069505658,0.210686507,4.285714286,3.891390728
"6677","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","14","3",18.43,6.2,1.2,1.9,0.385,0.887,0.373,0.668,0.314,0.020238741,1.378016086,0.027889311,0.420518602,5.166666667,1.127388535
"6678","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","4","724","SM","14","4",19.3,4.1,1.5,2.2,0.463,0.917,0.41,0.749,0.349,0.021243523,1.236585366,0.02626943,0.447110142,2.733333333,1.146131805
"6679","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","14","1",28.13,10.3,2.7,3.9,0.736,2.29,0.431,3.155,0.524,0.015321721,4.313225058,0.066086029,0.188209607,3.814814815,5.020992366
"6680","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","5","724","SM","14","1",27.32,10.4,2.6,3.5,0.651,2.105,0.476,3.87,0.953,0.017423133,3.422268908,0.059626647,0.226128266,4,3.060860441
"6681","724_14_CB","Othonna quinquedentata","ASTERACEAE",-32.42921,19.18401,"Cederberg","3","724","SM","14","2",14.96,4.5,1.3,1.8,0.348,0.762,0.334,0.74,0.342,0.022326203,1.281437126,0.028609626,0.43832021,3.461538462,1.16374269
"6682","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","15","30",2.99,0.6,0.17,0.25,0.297,0.091,0.051,0.158,0.092,0.017056856,0.784313725,0.013377926,0.56043956,3.529411765,0.717391304
"6683","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","15","30",4.13,0.88,0.25,0.31,0.336,0.107,0.06,0.28,0.169,0.014527845,0.783333333,0.011380145,0.560747664,3.52,0.656804734
"6684","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","15","1",12.8,5.3,2.4,3.1,0.527,0.781,0.206,1.834,0.579,0.01609375,2.791262136,0.044921875,0.263764405,2.208333333,2.167530225
"6685","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","4","724","SM","15","30",2.99,0.68,0.21,0.31,0.238,0.087,0.05,0.256,0.155,0.016722408,0.74,0.012374582,0.574712644,3.238095238,0.651612903
"6686","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","5","724","SM","15","30",2.65,0.51,0.19,0.24,0.279,0.08,0.045,0.306,0.179,0.016981132,0.777777778,0.013207547,0.5625,2.684210526,0.709497207
"6687","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","15","1",13.07,6.5,2,2.7,0.619,0.708,0.198,1.376,0.376,0.015149197,2.575757576,0.039020658,0.279661017,3.25,2.659574468
"6688","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","3","724","SM","15","30",3.4,0.59,0.19,0.26,0.255,0.099,0.051,0.172,0.098,0.015,0.941176471,0.014117647,0.515151515,3.105263158,0.755102041
"6689","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","4","724","SM","15","2",13.42,4.8,1.7,2.3,0.495,0.749,0.16,0.941,0.229,0.011922504,3.68125,0.043889717,0.213618158,2.823529412,3.109170306
"6690","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","3","724","SM","15","1",12.73,6,2.1,3,0.654,0.924,0.199,1.845,0.449,0.015632364,3.64321608,0.056952082,0.215367965,2.857142857,3.109131403
"6691","724_15_CB","Aspalathus polycephala","FABACEAE",-32.42921,19.18401,"Cederberg","5","724","SM","15","3",15.14,3.8,1.3,1.8,0.455,0.813,0.179,0.795,0.193,0.011822985,3.541899441,0.041875826,0.220172202,2.923076923,3.119170984
"6692","724_16_CB","Pelargonium englerianum","GERANIACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","16","20",6.79,0.8,0.55,0.7,0.301,0.327,0.129,0.439,0.216,0.018998527,1.534883721,0.02916053,0.394495413,1.454545455,1.032407407
"6693","724_16_CB","Pelargonium englerianum","GERANIACEAE",-32.42921,19.18401,"Cederberg","5","724","SM","16","20",18.88,1.2,0.9,1.3,0.323,0.747,0.242,0.467,0.199,0.012817797,2.08677686,0.026747881,0.323962517,1.333333333,1.346733668
"6694","724_16_CB","Pelargonium englerianum","GERANIACEAE",-32.42921,19.18401,"Cederberg","3","724","SM","16","20",8.97,0.8,0.7,0.9,0.345,0.381,0.155,0.404,0.203,0.017279822,1.458064516,0.025195095,0.406824147,1.142857143,0.990147783
"6695","724_16_CB","Pelargonium englerianum","GERANIACEAE",-32.42921,19.18401,"Cederberg","4","724","SM","16","20",15.99,1,0.9,1.1,0.413,0.521,0.176,0.113,0.044,0.011006879,1.960227273,0.021575985,0.3378119,1.111111111,1.568181818
"6696","724_16_CB","Pelargonium englerianum","GERANIACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","16","20",8.58,1.3,0.5,1,0.33,0.413,0.167,0.299,0.15,0.019463869,1.473053892,0.028671329,0.404358354,2.6,0.993333333
"6697","724_17_CB","Oedera sedifolia","ASTERACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","17","100",4.07,0.55,0.1,0.1,0.638,0.244,0.12,0.712,0.478,0.029484029,1.033333333,0.03046683,0.491803279,5.5,0.489539749
"6698","724_17_CB","Oedera sedifolia","ASTERACEAE",-32.42921,19.18401,"Cederberg","4","724","SM","17","85",5.03,0.84,0.09,0.09,0.526,0.319,0.142,0.591,0.412,0.028230616,1.246478873,0.035188867,0.445141066,9.333333333,0.434466019
"6699","724_17_CB","Oedera sedifolia","ASTERACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","17","65",2.77,0.62,0.08,0.08,0.24,0.163,0.081,0.395,0.273,0.029241877,1.012345679,0.029602888,0.496932515,7.75,0.446886447
"6700","724_17_CB","Oedera sedifolia","ASTERACEAE",-32.42921,19.18401,"Cederberg","3","724","SM","17","70",5.55,1.02,0.11,0.11,0.684,0.325,0.138,0.357,0.244,0.024864865,1.355072464,0.033693694,0.424615385,9.272727273,0.463114754
"6701","724_17_CB","Oedera sedifolia","ASTERACEAE",-32.42921,19.18401,"Cederberg","5","724","SM","17","70",3.95,0.78,0.07,0.07,0.5,0.247,0.112,0.474,0.336,0.02835443,1.205357143,0.034177215,0.453441296,11.14285714,0.410714286
"6702","724_18_CB","Aspalathus triquetra","FABACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","18","240",4.36,0.43,0.07,0.07,0.165,0.137,0.074,0.597,0.306,0.016972477,0.851351351,0.014449541,0.540145985,6.142857143,0.950980392
"6703","724_18_CB","Aspalathus triquetra","FABACEAE",-32.42921,19.18401,"Cederberg","4","724","SM","18","210",4.81,0.39,0.09,0.09,0.178,0.141,0.075,0.52,0.263,0.015592516,0.88,0.013721414,0.531914894,4.333333333,0.977186312
"6704","724_18_CB","Aspalathus triquetra","FABACEAE",-32.42921,19.18401,"Cederberg","5","724","SM","18","200",5.71,0.45,0.08,0.08,0.19,0.18,0.093,0.619,0.327,0.016287215,0.935483871,0.015236427,0.516666667,5.625,0.892966361
"6705","724_18_CB","Aspalathus triquetra","FABACEAE",-32.42921,19.18401,"Cederberg","3","724","SM","18","200",4.01,0.35,0.1,0.1,0.177,0.126,0.067,0.35,0.197,0.016708229,0.880597015,0.014713217,0.531746032,3.5,0.776649746
"6706","724_18_CB","Aspalathus triquetra","FABACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","18","175",4.7,0.38,0.08,0.08,0.183,0.122,0.064,0.304,0.171,0.013617021,0.90625,0.012340426,0.524590164,4.75,0.777777778
"6707","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","3s","724","SM","19","1",33.56,41,0.5,1,3.376,NA,NA,9.094,3.448,NA,NA,NA,NA,82,1.637470998
"6708","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","5l","724","SM","19","34",1.78,0.48,0.06,0.06,0.788,0.116,0.052,NA,NA,0.029213483,1.230769231,0.035955056,0.448275862,8,NA
"6709","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","1l","724","SM","19","45",2.9,0.56,0.11,0.11,0.658,0.175,0.076,NA,NA,0.026206897,1.302631579,0.034137931,0.434285714,5.090909091,NA
"6710","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","3l","724","SM","19","33",3.25,0.68,0.17,0.17,0.6,0.212,0.083,NA,NA,0.025538462,1.554216867,0.039692308,0.391509434,4,NA
"6711","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","4s","724","SM","19","1",36.76,42,0.4,0.4,2.434,NA,NA,6.072,2.162,NA,NA,NA,NA,105,1.808510638
"6712","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","5s","724","SM","19","1",23.6,27.5,0.4,0.9,2.141,NA,NA,4.965,1.899,NA,NA,NA,NA,68.75,1.614533965
"6713","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","1s","724","SM","19","1",15.49,29.5,0.3,0.8,2.036,NA,NA,2.9,1.156,NA,NA,NA,NA,98.33333333,1.508650519
"6714","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","2s","724","SM","19","1",31.88,32.2,0.4,0.9,2.246,NA,NA,6.749,2.68,NA,NA,NA,NA,80.5,1.518283582
"6715","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","2l","724","SM","19","7",0.54,0.6,0.11,0.12,0.662,0.036,0.016,NA,NA,0.02962963,1.25,0.037037037,0.444444444,5.454545455,NA
"6716","724_19_CB","Thesium strictum","SANTALACEAE",-32.42921,19.18401,"Cederberg","4l","724","SM","19","60",3.93,0.87,0.09,0.09,0.593,0.279,0.118,NA,NA,0.030025445,1.36440678,0.040966921,0.422939068,9.666666667,NA
"6717","724_2_CB","Stipagrostis zeyheri","POACEAE",-32.4364,19.18062,"Cederberg","3","724","SM","2","3",4.8,23,0.06,0.06,0.596,0.373,0.213,0.07,0.042,0.044375,0.751173709,0.033333333,0.571045576,383.3333333,0.666666667
"6718","724_2_CB","Stipagrostis zeyheri","POACEAE",-32.4364,19.18062,"Cederberg","1","724","SM","2","3",4.1,34,0.07,0.07,0.559,0.397,0.213,0.13,0.07,0.05195122,0.863849765,0.044878049,0.536523929,485.7142857,0.857142857
"6719","724_2_CB","Stipagrostis zeyheri","POACEAE",-32.4364,19.18062,"Cederberg","4","724","SM","2","3",6.3,33,0.07,0.07,0.637,0.541,0.303,0.153,0.085,0.048095238,0.785478548,0.037777778,0.560073937,471.4285714,0.8
"6720","724_2_CB","Stipagrostis zeyheri","POACEAE",-32.4364,19.18062,"Cederberg","5","724","SM","2","3",3.23,21.5,0.05,0.05,0.434,0.248,0.129,0.074,0.041,0.03993808,0.92248062,0.036842105,0.52016129,430,0.804878049
"6721","724_2_CB","Stipagrostis zeyheri","POACEAE",-32.4364,19.18062,"Cederberg","2","724","SM","2","3",4.41,36,0.05,0.05,0.472,0.407,0.213,0.668,0.363,0.04829932,0.910798122,0.04399093,0.523341523,720,0.840220386
"6722","724_20_CB","Lobostemon glaucophyllus","BORAGINACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","20","1",7.5,5.3,1.4,2.1,0.783,0.582,0.134,0.35,0.155,0.017866667,3.343283582,0.059733333,0.23024055,3.785714286,1.258064516
"6723","724_20_CB","Lobostemon glaucophyllus","BORAGINACEAE",-32.42921,19.18401,"Cederberg","4","724","SM","20","1",15.65,7.2,2.2,3.1,0.738,1.195,0.284,0.585,0.243,0.018146965,3.207746479,0.058210863,0.237656904,3.272727273,1.407407407
"6724","724_20_CB","Lobostemon glaucophyllus","BORAGINACEAE",-32.42921,19.18401,"Cederberg","5","724","SM","20","1",7.45,5.8,1.3,1.7,0.807,0.641,0.15,0.712,0.336,0.020134228,3.273333333,0.06590604,0.23400936,4.461538462,1.119047619
"6725","724_20_CB","Lobostemon glaucophyllus","BORAGINACEAE",-32.42921,19.18401,"Cederberg","3","724","SM","20","1",5.98,5.2,1.2,1.6,0.814,0.473,0.12,0.451,0.2,0.02006689,2.941666667,0.0590301,0.253699789,4.333333333,1.255
"6726","724_20_CB","Lobostemon glaucophyllus","BORAGINACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","20","1",7.34,4.9,1.5,2,0.793,0.597,0.163,0.826,0.441,0.022207084,2.662576687,0.059128065,0.273031826,3.266666667,0.873015873
"6727","724_21_CB","Lampranthus scaber","AIZOACEAE",-32.42921,19.18401,"Cederberg","4","724","SM","21","36",4.04,0.79,0.14,0.14,1.342,0.498,0.082,0.113,0.053,0.02029703,5.073170732,0.102970297,0.164658635,5.642857143,1.132075472
"6728","724_21_CB","Lampranthus scaber","AIZOACEAE",-32.42921,19.18401,"Cederberg","5","724","SM","21","40",5.26,0.95,0.19,0.2,1.836,0.655,0.105,0.4,0.206,0.019961977,5.238095238,0.104562738,0.160305344,5,0.941747573
"6729","724_21_CB","Lampranthus scaber","AIZOACEAE",-32.42921,19.18401,"Cederberg","1","724","SM","21","35",5.26,1.13,0.18,0.18,1.733,0.668,0.094,0.285,0.138,0.017870722,6.106382979,0.109125475,0.140718563,6.277777778,1.065217391
"6730","724_21_CB","Lampranthus scaber","AIZOACEAE",-32.42921,19.18401,"Cederberg","3","724","SM","21","38",4.32,0.71,0.14,0.14,1.366,0.577,0.108,0.242,0.117,0.025,4.342592593,0.108564815,0.187175043,5.071428571,1.068376068
"6731","724_21_CB","Lampranthus scaber","AIZOACEAE",-32.42921,19.18401,"Cederberg","2","724","SM","21","25",4.78,1.16,0.16,0.16,1.821,0.635,0.095,0.287,0.148,0.019874477,5.684210526,0.112970711,0.149606299,7.25,0.939189189
"6732","724_22_CB","Nylandtia spinosa","POLYGALACEAE",-32.42282,19.16775,"Cederberg","3","724","SM","22","46",6.48,0.6,0.3,0.3,0.351,0.306,0.152,0.79,0.494,0.02345679,1.013157895,0.023765432,0.496732026,2,0.599190283
"6733","724_22_CB","Nylandtia spinosa","POLYGALACEAE",-32.42282,19.16775,"Cederberg","2","724","SM","22","55",8.28,0.7,0.2,0.3,0.619,0.457,0.214,0.988,0.602,0.025845411,1.135514019,0.029347826,0.468271335,3.5,0.641196013
"6734","724_22_CB","Nylandtia spinosa","POLYGALACEAE",-32.42282,19.16775,"Cederberg","5","724","SM","22","60",8.52,0.68,0.33,0.33,0.344,0.487,0.249,0.871,0.549,0.029225352,0.955823293,0.027934272,0.511293634,2.060606061,0.586520947
"6735","724_22_CB","Nylandtia spinosa","POLYGALACEAE",-32.42282,19.16775,"Cederberg","4","724","SM","22","50",5.93,0.62,0.24,0.25,0.488,0.307,0.165,0.925,0.587,0.027824621,0.860606061,0.023946037,0.537459283,2.583333333,0.575809199
"6736","724_22_CB","Nylandtia spinosa","POLYGALACEAE",-32.42282,19.16775,"Cederberg","1","724","SM","22","48",6.49,0.6,0.2,0.3,0.3,0.325,0.162,0.994,0.63,0.024961479,1.00617284,0.025115562,0.498461538,3,0.577777778
"6737","724_23_CB","Athanasia flexuosa","ASTERACEAE",-32.42282,19.16775,"Cederberg","5","724","SM","23","80",5.26,0.67,0.09,0.09,0.418,0.239,0.096,0.525,0.334,0.018250951,1.489583333,0.027186312,0.40167364,7.444444444,0.571856287
"6738","724_23_CB","Athanasia flexuosa","ASTERACEAE",-32.42282,19.16775,"Cederberg","4","724","SM","23","105",5.32,0.61,0.1,0.1,0.414,0.246,0.103,0.307,0.18,0.019360902,1.388349515,0.026879699,0.418699187,6.1,0.705555556
"6739","724_23_CB","Athanasia flexuosa","ASTERACEAE",-32.42282,19.16775,"Cederberg","3","724","SM","23","65",9.45,1.29,0.16,0.16,0.571,0.531,0.152,0.603,0.31,0.016084656,2.493421053,0.04010582,0.286252354,8.0625,0.94516129
"6740","724_23_CB","Athanasia flexuosa","ASTERACEAE",-32.42282,19.16775,"Cederberg","2","724","SM","23","85",7.43,0.92,0.12,0.12,0.474,0.342,0.113,0.454,0.243,0.015208614,2.026548673,0.030820996,0.330409357,7.666666667,0.868312757
"6741","724_23_CB","Athanasia flexuosa","ASTERACEAE",-32.42282,19.16775,"Cederberg","1","724","SM","23","60",6.36,1.11,0.1,0.1,0.621,0.32,0.11,0.725,0.44,0.017295597,1.909090909,0.033018868,0.34375,11.1,0.647727273
"6742","724_24_CB","Ficinia dunensis","CYPERACEAE",-32.42282,19.16775,"Cederberg","3c","724","SM","24","2",7.42,31.1,0.13,0.14,1.08,0.756,0.351,NA,NA,0.047304582,1.153846154,0.05458221,0.464285714,239.2307692,NA
"6743","724_24_CB","Ficinia dunensis","CYPERACEAE",-32.42282,19.16775,"Cederberg","5c","724","SM","24","2",7.65,42,0.11,0.12,0.951,0.824,0.353,NA,NA,0.046143791,1.33427762,0.061568627,0.428398058,381.8181818,NA
"6744","724_24_CB","Ficinia dunensis","CYPERACEAE",-32.42282,19.16775,"Cederberg","4l","724","SM","24","5",2.8,6.1,0.1,0.1,0.445,0.111,0.038,1.034,0.471,0.013571429,1.921052632,0.026071429,0.342342342,61,1.195329087
"6745","724_24_CB","Ficinia dunensis","CYPERACEAE",-32.42282,19.16775,"Cederberg","4c","724","SM","24","2",7.64,39,0.11,0.12,0.961,0.755,0.341,NA,NA,0.044633508,1.214076246,0.054188482,0.451655629,354.5454545,NA
"6746","724_24_CB","Ficinia dunensis","CYPERACEAE",-32.42282,19.16775,"Cederberg","5l","724","SM","24","6",7.15,15,0.12,0.12,0.515,0.354,0.128,0.452,0.125,0.017902098,1.765625,0.031608392,0.361581921,125,2.616
"6747","724_24_CB","Ficinia dunensis","CYPERACEAE",-32.42282,19.16775,"Cederberg","2c","724","SM","24","1",6.88,44.1,0.18,0.18,1.231,0.792,0.319,NA,NA,0.046366279,1.482758621,0.06875,0.402777778,245,NA
"6748","724_24_CB","Ficinia dunensis","CYPERACEAE",-32.42282,19.16775,"Cederberg","1c","724","SM","24","2",8.63,39,0.12,0.12,0.936,0.909,0.37,NA,NA,0.042873696,1.456756757,0.062456547,0.407040704,325,NA
"6749","724_25_CB","Morella serrata","MYRICACEAE",-32.41909,19.16968,"Cederberg","3","724","SM","25","3",9.7,5.8,0.5,1,0.338,0.361,0.208,0.634,0.332,0.021443299,0.735576923,0.015773196,0.576177285,11.6,0.909638554
"6750","724_25_CB","Morella serrata","MYRICACEAE",-32.41909,19.16968,"Cederberg","5","724","SM","25","3",12.38,7.8,0.06,1.2,0.289,0.46,0.261,0.445,0.237,0.021082391,0.762452107,0.016074313,0.567391304,130,0.877637131
"6751","724_25_CB","Morella serrata","MYRICACEAE",-32.41909,19.16968,"Cederberg","1","724","SM","25","3",7.65,5.6,0.5,0.9,0.364,0.309,0.167,0.564,0.297,0.021830065,0.850299401,0.018562092,0.540453074,11.2,0.898989899
"6752","724_25_CB","Morella serrata","MYRICACEAE",-32.41909,19.16968,"Cederberg","4","724","SM","25","3",9.23,5.7,0.7,1.1,0.307,0.365,0.201,0.597,0.307,0.021776815,0.815920398,0.017768147,0.550684932,8.142857143,0.944625407
"6753","724_25_CB","Morella serrata","MYRICACEAE",-32.41909,19.16968,"Cederberg","2","724","SM","25","3",9.95,5.5,0.6,1.1,0.34,0.403,0.204,0.799,0.398,0.020502513,0.975490196,0.02,0.506203474,9.166666667,1.007537688
"6754","724_26_CB","Pteridium aquilinum","DENNSTAEDTIACEAE",-32.41909,19.16968,"Cederberg","2","724","SM","26","2",17.26,9.6,1.3,3.1,0.221,0.489,0.193,0.406,0.165,0.011181924,1.533678756,0.017149479,0.394683027,7.384615385,1.460606061
"6755","724_26_CB","Pteridium aquilinum","DENNSTAEDTIACEAE",-32.41909,19.16968,"Cederberg","1","724","SM","26","2",12.28,7.5,0.9,2.1,0.22,0.356,0.142,0.348,0.131,0.011563518,1.507042254,0.01742671,0.398876404,8.333333333,1.65648855
"6756","724_26_CB","Pteridium aquilinum","DENNSTAEDTIACEAE",-32.41909,19.16968,"Cederberg","5","724","SM","26","3",12.5,4.7,0.9,1.4,0.229,0.378,0.165,0.553,0.242,0.0132,1.290909091,0.01704,0.436507937,5.222222222,1.285123967
"6757","724_26_CB","Pteridium aquilinum","DENNSTAEDTIACEAE",-32.41909,19.16968,"Cederberg","3","724","SM","26","2",13.9,8.4,1.1,3,0.223,0.455,0.197,0.778,0.307,0.014172662,1.30964467,0.018561151,0.432967033,7.636363636,1.534201954
"6758","724_26_CB","Pteridium aquilinum","DENNSTAEDTIACEAE",-32.41909,19.16968,"Cederberg","4","724","SM","26","2",14.36,5.9,0.8,1.7,0.235,0.425,0.166,0.589,0.207,0.011559889,1.560240964,0.018036212,0.390588235,7.375,1.845410628
"6759","724_27_CB","Psoralea oligophylla","FABACEAE",-32.41909,19.16968,"Cederberg","5","724","SM","27","75",7.59,1.46,0.08,0.08,0.43,0.407,0.182,0.695,0.362,0.02397892,1.236263736,0.029644269,0.447174447,18.25,0.919889503
"6760","724_27_CB","Psoralea oligophylla","FABACEAE",-32.41909,19.16968,"Cederberg","3","724","SM","27","70",6.92,1.27,0.09,0.09,0.319,0.336,0.161,0.815,0.409,0.023265896,1.086956522,0.025289017,0.479166667,14.11111111,0.992665037
"6761","724_27_CB","Psoralea oligophylla","FABACEAE",-32.41909,19.16968,"Cederberg","4","724","SM","27","70",8.1,1.71,0.09,0.09,0.41,0.399,0.184,1.199,0.608,0.022716049,1.168478261,0.02654321,0.461152882,19,0.972039474
"6762","724_27_CB","Psoralea oligophylla","FABACEAE",-32.41909,19.16968,"Cederberg","2","724","SM","27","60",5.24,1.45,0.1,0.1,0.327,0.245,0.11,1.231,0.644,0.020992366,1.227272727,0.025763359,0.448979592,14.5,0.911490683
"6763","724_27_CB","Psoralea oligophylla","FABACEAE",-32.41909,19.16968,"Cederberg","1","724","SM","27","40",5.24,1.76,0.11,0.11,0.429,0.275,0.115,0.717,0.373,0.021946565,1.391304348,0.030534351,0.418181818,16,0.922252011
"6764","724_28_CB","Metrosideros angustifolia","MYRTACEAE",-32.41909,19.16968,"Cederberg","4","724","SM","28","10",15.75,4.1,0.4,0.6,0.454,0.625,0.284,0.533,0.266,0.018031746,1.200704225,0.021650794,0.4544,10.25,1.003759398
"6765","724_28_CB","Metrosideros angustifolia","MYRTACEAE",-32.41909,19.16968,"Cederberg","3","724","SM","28","10",10.35,3.4,0.3,0.5,0.368,0.434,0.206,0.659,0.334,0.019903382,1.106796117,0.022028986,0.474654378,11.33333333,0.973053892
"6766","724_28_CB","Metrosideros angustifolia","MYRTACEAE",-32.41909,19.16968,"Cederberg","1","724","SM","28","3",12.67,7.6,0.6,0.9,0.404,0.59,0.273,0.923,0.421,0.021546961,1.161172161,0.025019732,0.462711864,12.66666667,1.19239905
"6767","724_28_CB","Metrosideros angustifolia","MYRTACEAE",-32.41909,19.16968,"Cederberg","5","724","SM","28","9",19.03,5.1,0.4,0.6,0.383,0.8,0.343,0.39,0.17,0.018024172,1.332361516,0.024014714,0.42875,12.75,1.294117647
"6768","724_28_CB","Metrosideros angustifolia","MYRTACEAE",-32.41909,19.16968,"Cederberg","2","724","SM","28","3",8.39,4.6,0.5,0.8,0.313,0.266,0.114,0.551,0.256,0.013587604,1.333333333,0.018116806,0.428571429,9.2,1.15234375
"6769","724_29_CB","Brachylaena neriifolia","ASTERACEAE",-32.41909,19.16968,"Cederberg","4","724","SM","29","3",14.38,5.3,0.9,1.3,0.419,0.801,0.341,0.773,0.301,0.023713491,1.348973607,0.031988873,0.425717853,5.888888889,1.568106312
"6770","724_29_CB","Brachylaena neriifolia","ASTERACEAE",-32.41909,19.16968,"Cederberg","1","724","SM","29","1",7.62,9.7,0.8,1.3,0.437,0.376,0.15,1.379,0.516,0.019685039,1.506666667,0.029658793,0.39893617,12.125,1.67248062
"6771","724_29_CB","Brachylaena neriifolia","ASTERACEAE",-32.41909,19.16968,"Cederberg","5","724","SM","29","3",18.41,6.5,0.9,1.5,0.373,0.843,0.358,0.618,0.241,0.019445953,1.354748603,0.026344378,0.424673784,7.222222222,1.564315353
"6772","724_29_CB","Brachylaena neriifolia","ASTERACEAE",-32.41909,19.16968,"Cederberg","3","724","SM","29","1",8.97,10.9,0.8,1.4,0.374,0.446,0.181,0.84,0.318,0.020178372,1.464088398,0.029542921,0.405829596,13.625,1.641509434
"6773","724_29_CB","Brachylaena neriifolia","ASTERACEAE",-32.41909,19.16968,"Cederberg","2","724","SM","29","1",5.76,8.4,0.7,1.2,0.387,0.285,0.111,1.111,0.424,0.019270833,1.567567568,0.030208333,0.389473684,12,1.620283019
"6774","724_3_CB","Chrysocoma ciliata","ASTERACEAE",-32.4364,19.18062,"Cederberg","4","724","SM","3","120",3.06,0.54,0.08,0.08,0.306,0.131,0.044,0.406,0.238,0.014379085,1.977272727,0.028431373,0.335877863,6.75,0.705882353
"6775","724_3_CB","Chrysocoma ciliata","ASTERACEAE",-32.4364,19.18062,"Cederberg","3","724","SM","3","125",3.34,0.76,0.08,0.08,0.336,0.144,0.041,0.105,0.087,0.012275449,2.512195122,0.030838323,0.284722222,9.5,0.206896552
"6776","724_3_CB","Chrysocoma ciliata","ASTERACEAE",-32.4364,19.18062,"Cederberg","1","724","SM","3","120",4.64,0.75,0.07,0.07,0.368,0.184,0.053,0.208,0.126,0.011422414,2.471698113,0.028232759,0.288043478,10.71428571,0.650793651
